;lemmas;df_2010;df_2011;df_2012;df_2013;df_2014;df_2015;df_2016;df_2017;df_2018;df_2019;df_2020;total;min;std;mean;max
6240;sharply;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6241;triple;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6242;62.3;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6243;ce;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.019230769230769232;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6244;obliteran;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6245;parametric;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6246;confounding;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6247;neighborhood;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6248;hermeneutic;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6249;analgesic;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6250;isrctn;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6251;camera;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6252;concentrate;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6253;unacceptably;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6254;walter;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6255;conditionally;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6256;fatty;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.00641025641025641;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6257;2.4;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6258;desperation;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6259;50.5;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6260;4.9;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6261;subjectivity;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6262;southern;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6263;surprisingly;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6264;60-year;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6265;40th;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6266;ctr;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6267;impetus;0.0;0.0;0.0;0.0;0.0;0.006289308176100629;0.0;0.0;0.004149377593360996;0.0;0.0;0.010438685769461626;0.0;0.002257730317693621;0.0010438685769461626;0.006289308176100629
6268;hierarchical;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6269;cigarette;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6270;orchestrate;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6271;nongovernmental;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.00641025641025641;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6272;divisive;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6273;humanitarian;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6274;transmit;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6275;underutilize;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6276;autoresuscitation;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6277;humane;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6278;veracity;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
6279;contraindicate;0.005494505494505495;0.0;0.0;0.0;0.0;0.0;0.004878048780487805;0.0;0.0;0.0;0.0;0.0103725542749933;0.0;0.0021915484712159688;0.00103725542749933;0.005494505494505495
